class_1,class_2,class_3,class_4,class_5,class_6
0.20677839598317274,0.0012033694344163659,0.017100371747211896,0.11426616489907629,1.9146436961628817,0.08705882352941176
0.15580472248609037,-0.00040112314480545525,0.20104089219330856,0.047553882996920975,0.5653876272513704,0.31058823529411766
0.09801194191884924,0.0,0.10349442379182155,0.13376667807047554,0.8637431480031323,0.35058823529411764
0.20321617587189578,0.0,0.2850557620817844,0.22716387273349298,2.2043852779953017,0.7082352941176471
0.051041525308725744,0.0,0.17144981412639404,0.13684570646595964,1.0798747063429914,1.8988235294117648
0.7109003935405075,0.001604492579221821,0.4529368029739777,0.108450222374273,1.9960845732184809,1.92
0.5530261907992944,0.023666265543521862,0.3274349442379182,0.19534724598015737,0.8668754894283477,0.6235294117647059
0.1009804586782467,0.0020056157240272766,0.009219330855018587,0.05986999657885734,0.46123727486296007,0.6517647058823529
0.03614805265300584,0.004412354592860008,0.0065427509293680295,0.04515908313376668,0.8010963194988254,0.6494117647058824
0.031042203826842175,0.0012033694344163659,0.04565055762081784,0.034895655148819704,0.8379013312451057,0.08705882352941176
0.02066087664540643,0.0012033694344163659,0.021263940520446098,0.04892234006158057,0.7642913077525451,0.24705882352941178
