class_1,class_2,class_3,class_4,class_5,class_6
0.18263926018591822,0.91863692492464,0.418656661672988,0.056584739791328754,0.1813689266149622,0.6328618204470291
0.13788268567551673,0.9283255666382048,0.4460916338445874,0.03988217460136669,0.36383559128190285,0.6270002951506539
0.16921128239011293,0.9722957992306879,0.5285428720143743,0.204649323540739,0.4674342291612408,1.0
0.22374771607813967,0.9754241448177511,0.5099512783600803,0.2996644515735553,0.1695090459591535,0.6522799943078318
0.21519812058721216,0.9224700665732972,0.3853237366990331,0.24256999192102338,0.40877347081745713,0.40999810888843075
0.14670974904352768,0.9187370936593341,0.3812300449420401,0.140338487738308,0.8410572158163558,0.47786554383247437
0.13978023560463418,0.9362592991370211,0.4923561842549011,0.13173736501339242,1.0,0.5361250676363095
0.4335555927510734,0.9566871306414882,0.4364531969020377,0.0,0.633029084566199,0.6516808828646057
0.07044544462442834,0.9474162402663822,0.4007115357804755,0.11742937831653678,0.428767667763086,0.5841986631552176
0.16602378510213617,0.9113940360429271,0.5300628869659058,0.473646275740604,0.5664865420465648,0.6627890492613059
0.532283241875303,0.7544394853506728,0.37227708899263995,0.4601706512761692,0.7956907478570979,0.2367901971484125
0.09162693125380834,0.8843222486234158,0.5419300127869477,0.32536181417786847,0.5737918437912788,0.19428599356931553
1.0,0.8607311743804547,0.17396517931948544,0.5465469246477872,0.6303288970348483,0.1624561004212284
0.9080638349030584,0.0,1.0,1.0,0.0,0.41695233701065826
0.09531550882510398,0.9094666607170343,0.48152164646359913,0.14897841147226437,0.19854971510612354,0.0
0.02636658158639543,1.0,0.5062693401316223,0.022075746686098137,0.5128253784460695,0.4333830079026095
0.0,0.8878854811229727,0.29118054958260403,0.22063238574855565,0.481941460420621,0.6666348188067733
0.22338960390103102,0.7375910347925149,0.1640329668025871,0.3456387285147898,0.469415328734024,0.5170959285976221
0.19649554342410294,0.6146769682740809,0.0,0.3750274171213129,0.3234082352334449,0.15580624873413684
0.1456267488093159,0.7820844871707524,0.44492166943742006,0.2522307406488199,0.7337120932814352,0.2656790121640933
0.25821372028195483,0.9159548999974775,0.522400700271765,0.24994216789339804,0.14975185094766763,0.5465255890361488
0.05464379951508071,0.8508960815268072,0.38921680389413166,0.07206313674421995,0.4033002486124287,0.4607598098916436
0.06522027446129676,0.8752120628442193,0.43489748005655016,0.047603651222521394,0.5736079293101897,0.30357478301290264
