class_1,class_2,class_3,class_4,class_5,class_6
0.6526572906560688,0.23293646245183738,0.18171396830232758,1.0,1.0,0.23054529033538135
0.7326580488038646,0.2891759348669146,0.19964872339057657,0.3505663597577368,0.8886984451084259,0.28225807721909124
0.9117352252987143,0.18254037949733287,0.13781776819991964,0.5289352496087851,0.7758814639049738,0.18824332432199184
0.8745335920977728,0.2735121307118752,0.14982430175815123,0.39816225054910825,0.3818838279718723,0.23214386456077185
0.8717001225267283,0.14284679266542408,0.15551138218047975,0.7671631370354259,0.2816710308884165,0.3178716361303933
0.9738139992805038,0.31533655593110244,0.15553654165014807,0.331987398587416,0.16397662283459227,0.26927175059451525
0.8642869168725704,0.0,0.17194913231047748,0.49816295536195354,0.11066052931749822,0.2526617334738427
0.8490312554883033,0.4373045421419633,0.11705286980619126,0.3576513545221318,0.07099426411970257,0.1575966177067815
1.0,0.575957635438715,0.1381999281372505,0.36797611981354106,0.030831147525588395,0.1691238309372746
0.9296349704485569,0.7180381520649207,0.08968038480665655,0.36651670074506637,0.05204057311901131,0.11027322085418487
0.92282601596713,0.24849433588067746,0.10160944436123251,0.6239321431740333,0.04590112442703536,0.28107317869504816
0.9015294737469444,0.029296067511822847,0.09888687971918933,0.4346873627266083,0.01036875122964466,0.0
0.8537641450016826,0.457089928554129,0.12332747124353116,0.23558658091622758,0.12121455169146671,0.3027311374798148
0.7210350997014815,0.2514211025442297,0.15933367999921053,0.4817783433831877,0.034072789256763054,0.18754735287389426
0.7962983165023998,0.15647302697843385,0.06358795118129593,0.4263478071932172,0.04644668871809087,1.0
0.8958518634791686,0.037850936309692815,0.060321943894344476,0.13307765482077963,0.037525448839558675,0.09243232503138427
0.7512862844481664,0.2265462183787546,0.07684038315050865,0.2223829475335309,0.03241902002456766,0.6486407745863915
0.8750401363372927,1.0,0.0017916118958462015,0.21748338451097346,0.023565118525181505,0.1364044129995714
0.7830327958014025,0.10267773186657277,0.0,0.2141038658023141,0.0,0.22499915367310208
0.4875224231370744,0.07531466096383223,0.038799986411394406,0.06326776271746158,0.002053177400618874,0.11553243444667231
0.25157351709389225,0.28165932907704805,0.07978208226270414,0.0047039758155339294,0.025210845785518778,0.3577730710406732
0.0,0.05581122976623821,0.1389465836103526,0.07116172470014097,0.033020630263917404,0.3271151236770161
0.48529668791978553,0.1592514486002868,1.0,0.0,0.011513862762974315,0.02890290885892171
