class_1,class_2,class_3,class_4,class_5,class_6
0.5828742867386665,0.41621628495491936,0.6808151791988756,0.05844674637721086,0.4841271908122608,0.41740602381508274
0.6043517820117775,0.41603825171356995,0.5895994378074492,0.0,0.3961431287273106,0.3564090590707447
0.5380278641226591,0.48454289965283515,0.6562895291637386,0.1318529946553529,0.41851350295580625,0.5839948634134952
1.0,0.4095146050841207,0.6574841883345046,0.13482836519918454,0.0,0.5274924118608451
0.6893836948543712,0.34714574564136474,0.515881939564301,0.11335335280180725,0.22063074559233326,0.5908825589540041
0.4022641713653691,0.2842555031346567,0.7836964160224879,0.28497437875365034,0.6904216255631657,0.6399719822554283
0.32091162155123143,0.05880819461576608,0.8692199578355587,0.3007741473359414,0.8371181541185968,0.3548914312397851
0.19958531907769014,0.4872324732632222,0.6815881939564302,0.44268279244035486,0.9373681606291829,0.2184800373569926
0.0,0.2355061866551369,0.9595924104005622,0.23710672764339635,1.0,0.3949918281578332
0.4334937713301923,1.0,0.5105411103302883,1.0,0.7477278054115993,1.0
0.6351294947725175,0.7494436461207828,0.59353478566409,0.8338475949088104,0.5467980937003568,0.13944664954471153
0.22041813095934706,0.35297633429556063,1.0,0.6719240729516778,0.5229693481601084,0.0
0.3075498310496569,0.11046962625735979,0.8598735066760366,0.6468400462835417,0.8748144482929242,0.02072145692271755
0.44632317376348307,0.19454582448465735,0.0,0.2669706319907433,0.6851610719029141,0.045820686434741846
0.45388484317552247,0.3608797385454684,0.37392832044975416,0.04259187834040443,0.3445272012291988,0.19589073079617075
0.19057734002144436,0.32700891437872753,0.797610681658468,0.1453799107388837,0.5230214328498138,0.40660751809479323
0.3678233310445833,0.2996998868217251,0.779058327477161,0.36142487189376826,0.7140941170342978,0.8585687602148027
0.31710237477549397,0.1125297251929753,0.9882642304989459,0.34981266185464766,0.8299825516289486,0.6069927620826523
0.5313733515080383,0.0,0.791637385804638,0.464626150201113,0.6668923669887237,0.9338080784496846
0.36254139198847285,0.27824688123911134,0.5732255797610682,0.119717339798336,0.5358863512070627,0.3319519028718187
0.20765569983324822,0.15924437605707234,0.6909346451159523,0.09096919940492589,0.7302403708429906,0.49795703945832354
0.2665085963422843,0.251719928278037,0.9171468728039354,0.08427461568130476,0.7387822599546864,0.4303642306794302
0.2753129555655524,0.25660948408509987,0.7678847505270555,0.07680863959446801,0.6291830516419699,0.42633667989726814
