class_1,class_2,class_3,class_4,class_5,class_6
0.7554317548746516,0.9617354151613207,0.5370493253704933,0.09553893759669929,0.0,0.5966611544216079
0.8702521248482251,0.915554019666363,0.7465899874659,0.20955819150764995,0.11951363342787333,0.5119300732341128
0.5593722897344067,0.8589739562062141,0.7116419671164197,0.5012033694344165,0.5054898767234843,0.4786203638081739
0.6217923209566663,0.7536678081115894,0.672638796726388,0.21179302045728035,0.05352278790261437,0.3230175604378297
0.5620914832613997,0.6504351104269422,0.6125488461254885,0.40832903558535333,0.21378225829097752,0.5385463422316717
0.24537635066882973,0.6145581351512676,0.33355452333554525,0.7138989169675091,0.6088848951166773,0.41822190723679026
0.5234973012131786,0.5595488674562532,0.3218314532183146,0.9098762248581744,0.7121956698772851,0.19048743995590203
1.0,0.3006503094467655,0.4614023446140235,1.0,1.0,0.3547523427041499
0.27994735069943977,0.506990041154849,0.49509695495096956,0.697567474643287,0.9065457302518883,0.44633435703598706
0.38214311222667763,0.4853130595959912,0.6896704268967043,0.5879749011517965,0.5940580157816405,0.24403496338294356
0.4800044894752415,0.7026797775753196,0.28422915284229155,0.8032061199931236,0.4671028614753868,0.19804709032207263
0.30459048843449954,0.7793660268291916,0.5957384059573841,0.40484785972150594,0.4845132122097105,0.3327033624694858
0.479091289397696,0.0,0.0,0.7671480144404333,0.3549745865041701,0.18907000551224504
0.2513096003346699,0.261820238132638,0.49797242497972427,0.9015815712566616,0.8261773047653814,0.0
0.3157325497158366,1.0,0.4694389146943892,0.0,0.37948948358653223,0.16961965509095206
0.0,0.8526907731456757,0.6460222664602226,0.34820354134433557,0.6498273005531998,0.6086306008347113
0.04702623282010466,0.5528258615814771,0.6837720268377203,0.5369606326285028,0.40591390300749763,1.0
0.35237891171038793,0.6969306650749268,0.23070117230701181,0.3393931579852158,0.11954171463873517,0.7173793212063941
0.672078525003316,0.9001916370833464,0.6890805868908059,0.5603403816400208,0.5615399736036617,0.3656980864635011
0.5632016080484046,0.5348873739436398,1.0,0.973869692281245,0.783297295779394,0.0524450744153083
0.38728560204883317,0.436021488486067,0.8629359286293593,0.790355853532749,0.7012159164303164,0.0003149854319238402
0.26735947432326257,0.6111966322138794,0.7221853572218537,0.4664345882757436,0.20252169273539075,0.29553508150248053
0.2646402807962696,0.6917784549652854,0.7184251271842513,0.48852501289324396,0.5036365168066047,0.4568076226474525
